relpath,role,tier,source,bytes,md5,sha256,url,s3_uri
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,80045106,23e808bf5201a2cb3b2b41f6d38b81ff,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-3_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3363,4a52ff75ed53fe7ee3fb1e9e9e678cb0,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-3_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-3_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-3_desc-confounds_timeseries.tsv,confounds,core,fmriprep,501977,0a4d2c55d80b5e31def641d907cc2586,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-3_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-3_desc-confounds_timeseries.tsv
sub-111/func/sub-111_task-trust_run-03_events.tsv,events,core,raw,4306,9bb7da16d27da3c630ff72ff3df51c4c,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-111:func:sub-111_task-trust_run-03_events.tsv,s3://openneuro.org/ds003745/sub-111/func/sub-111_task-trust_run-03_events.tsv
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,80240003,1c613bcd853a386e42ed84cbacbc877d,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-4_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3488,9cbcebf7784690bbc62132ba781ad268,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-4_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-4_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-4_desc-confounds_timeseries.tsv,confounds,core,fmriprep,429475,fb16658232ef853f3c7cb0530b98924d,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-4_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-4_desc-confounds_timeseries.tsv
sub-111/func/sub-111_task-trust_run-04_events.tsv,events,core,raw,4303,42e348c3b79f2847bcde68e17b175270,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-111:func:sub-111_task-trust_run-04_events.tsv,s3://openneuro.org/ds003745/sub-111/func/sub-111_task-trust_run-04_events.tsv
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,80191018,c63231f105cf61a489a06f2d18c140d2,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3416,c53d3590d2e8477b6547f0d0f70aa6fd,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-5_desc-confounds_timeseries.tsv,confounds,core,fmriprep,473898,c69a93cdfd7c817b0e809f301ae9b2b2,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-5_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-5_desc-confounds_timeseries.tsv
sub-111/func/sub-111_task-trust_run-05_events.tsv,events,core,raw,4242,4a97082488fca5ced0aaa880b0e6023b,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-111:func:sub-111_task-trust_run-05_events.tsv,s3://openneuro.org/ds003745/sub-111/func/sub-111_task-trust_run-05_events.tsv
derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,transport,fmriprep,74882658,4ebb08eb99d72eec2d7b7260619136c4,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,transport,fmriprep,3506,be1402c90b2b4fb766c559a6c622955f,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-1_desc-confounds_timeseries.tsv,confounds,transport,fmriprep,462308,5c0c47cea538e7d2d6d7f9a83de4a14f,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-sharedreward_run-1_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-1_desc-confounds_timeseries.tsv
sub-111/func/sub-111_task-sharedreward_run-01_events.tsv,events,transport,raw,3531,f26644edba8584a8f60803dd73c7ab4b,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-111:func:sub-111_task-sharedreward_run-01_events.tsv,s3://openneuro.org/ds003745/sub-111/func/sub-111_task-sharedreward_run-01_events.tsv
derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,transport,fmriprep,74248470,671d31ab7cdae407320d4cffe212c619,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,transport,fmriprep,3483,7c7371179a98463931bd47ebc662fc64,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-2_desc-confounds_timeseries.tsv,confounds,transport,fmriprep,427313,80391b7e9fac8050c3872bfa344c70d4,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-sharedreward_run-2_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-sharedreward_run-2_desc-confounds_timeseries.tsv
sub-111/func/sub-111_task-sharedreward_run-02_events.tsv,events,transport,raw,3933,cd5bdb156d706b61097829e7dc9be868,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-111:func:sub-111_task-sharedreward_run-02_events.tsv,s3://openneuro.org/ds003745/sub-111/func/sub-111_task-sharedreward_run-02_events.tsv
derivatives/fmriprep/sub-127/anat/sub-127_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,anat-T1w-mni,core,fmriprep,8138242,d7749a780f97c791b8571d648b233cc6,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:anat:sub-127_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/anat/sub-127_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz
derivatives/fmriprep/sub-127/anat/sub-127_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,anat-mask-mni,core,fmriprep,57913,4efde6270b9330c7b2533d28e3ea1f80,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:anat:sub-127_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/anat/sub-127_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-127/anat/sub-127_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz,anat-gm-probseg,core,fmriprep,6490311,7e21344f7cc4765e7c56060208237068,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:anat:sub-127_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/anat/sub-127_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz
derivatives/fmriprep/sub-127/anat/sub-127_space-MNI152NLin2009cAsym_dseg.nii.gz,anat-dseg-mni,core,fmriprep,280844,a5cf6a0f799e0289a8696b41bdca4868,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:anat:sub-127_space-MNI152NLin2009cAsym_dseg.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/anat/sub-127_space-MNI152NLin2009cAsym_dseg.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,86225776,71c94980d5ca71ccf951031c9bbe96dc,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3933,d5d62dfb79a631c52264b9bf8fbeface,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-1_desc-confounds_timeseries.tsv,confounds,core,fmriprep,617665,9be9b54542a7a755373113a558695c8b,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-1_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-1_desc-confounds_timeseries.tsv
sub-127/func/sub-127_task-trust_run-01_events.tsv,events,core,raw,3708,09076cffe7cdd7d8aab861900e80d03e,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-127:func:sub-127_task-trust_run-01_events.tsv,s3://openneuro.org/ds003745/sub-127/func/sub-127_task-trust_run-01_events.tsv
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,86255749,9cb83bb68ec80c93d5aeea974504b9f0,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,4030,056795baa264a14b61d167c1f1eac219,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-2_desc-confounds_timeseries.tsv,confounds,core,fmriprep,603066,1bda9f6e1a310a9d1f79b89b35bf6df0,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-2_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-2_desc-confounds_timeseries.tsv
sub-127/func/sub-127_task-trust_run-02_events.tsv,events,core,raw,3715,b41b2ceed134070e36026c0aae7839a6,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-127:func:sub-127_task-trust_run-02_events.tsv,s3://openneuro.org/ds003745/sub-127/func/sub-127_task-trust_run-02_events.tsv
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,86119636,bc524dd821cebcf8bd59766d86c6c92a,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-3_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3883,8366e9e6a9e08f07b4888577c0642448,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-3_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-3_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-3_desc-confounds_timeseries.tsv,confounds,core,fmriprep,601604,709c1d4dbf78b69689392b45a0f187c6,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-3_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-3_desc-confounds_timeseries.tsv
sub-127/func/sub-127_task-trust_run-03_events.tsv,events,core,raw,3837,9fb06c047d00f857efbabf711d46b973,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-127:func:sub-127_task-trust_run-03_events.tsv,s3://openneuro.org/ds003745/sub-127/func/sub-127_task-trust_run-03_events.tsv
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,86034847,5e8743753b0155494fbbba3faf30ac31,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-4_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3946,42b452cdf171f019c4518937d722d7b5,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-4_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-4_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-4_desc-confounds_timeseries.tsv,confounds,core,fmriprep,586085,9b2303aae5cd01a592d0ad3d0b69f6d4,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-4_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-4_desc-confounds_timeseries.tsv
sub-127/func/sub-127_task-trust_run-04_events.tsv,events,core,raw,3773,535ab1763ebd513e1d38c0cf4f3aea57,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-127:func:sub-127_task-trust_run-04_events.tsv,s3://openneuro.org/ds003745/sub-127/func/sub-127_task-trust_run-04_events.tsv
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,86382413,ba68c4e9147210c9a7c03ba099da453e,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,4009,9667e80500acb5502eeb1a7eb896f742,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-5_desc-confounds_timeseries.tsv,confounds,core,fmriprep,610351,e32f408b86e1d50404556a9b5d0402ba,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-trust_run-5_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-trust_run-5_desc-confounds_timeseries.tsv
sub-127/func/sub-127_task-trust_run-05_events.tsv,events,core,raw,3773,0ffe4d21270d797c0e04708441bf2785,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-127:func:sub-127_task-trust_run-05_events.tsv,s3://openneuro.org/ds003745/sub-127/func/sub-127_task-trust_run-05_events.tsv
derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,transport,fmriprep,80481110,e025ef1aa0668268f8fb4428c8de32fb,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,transport,fmriprep,3877,7ac66560e91a07db4eae61e8f8bb9098,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-1_desc-confounds_timeseries.tsv,confounds,transport,fmriprep,542631,dc340f48a5c1442298c0dd375b4b49d5,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-sharedreward_run-1_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-1_desc-confounds_timeseries.tsv
sub-127/func/sub-127_task-sharedreward_run-01_events.tsv,events,transport,raw,4055,04d2812c5bed0b2297d05095ebc1ebaa,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-127:func:sub-127_task-sharedreward_run-01_events.tsv,s3://openneuro.org/ds003745/sub-127/func/sub-127_task-sharedreward_run-01_events.tsv
derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,transport,fmriprep,80026696,cccecb1b989a78b0540785e550557146,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,transport,fmriprep,3902,a4b773e5e0fc0f88ccfab4f4caa8c5d5,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-2_desc-confounds_timeseries.tsv,confounds,transport,fmriprep,503268,7150dacdb5fca65f4741e0c712fa805e,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-127:func:sub-127_task-sharedreward_run-2_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-2_desc-confounds_timeseries.tsv
sub-127/func/sub-127_task-sharedreward_run-02_events.tsv,events,transport,raw,4051,1e18df32b180486341047f0bc50c59d4,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-127:func:sub-127_task-sharedreward_run-02_events.tsv,s3://openneuro.org/ds003745/sub-127/func/sub-127_task-sharedreward_run-02_events.tsv
derivatives/fmriprep/sub-128/anat/sub-128_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,anat-T1w-mni,core,fmriprep,8111860,8ebb47b693a51b0a5621ea85e7ff642c,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-128:anat:sub-128_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-128/anat/sub-128_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz
derivatives/fmriprep/sub-128/anat/sub-128_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,anat-mask-mni,core,fmriprep,60138,bc98633d496547257323833d5a04e650,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-128:anat:sub-128_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-128/anat/sub-128_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-128/anat/sub-128_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz,anat-gm-probseg,core,fmriprep,6449321,ee14b5c4ef5acddb42b71972bfd0c3a0,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-128:anat:sub-128_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-128/anat/sub-128_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz
derivatives/fmriprep/sub-128/anat/sub-128_space-MNI152NLin2009cAsym_dseg.nii.gz,anat-dseg-mni,core,fmriprep,278409,7a1bf645e5e442f767d0b2ae2c41fb02,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-128:anat:sub-128_space-MNI152NLin2009cAsym_dseg.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-128/anat/sub-128_space-MNI152NLin2009cAsym_dseg.nii.gz
derivatives/fmriprep/sub-128/func/sub-128_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,86344038,7de931180be709bb099aad139cf6b9c3,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-128:func:sub-128_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-128/func/sub-128_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
