"scenario","scale","coverage_regime","component","term","replications","estimate_mean","conditional_truth_mean","marginal_truth_mean","marginal_bias","target_shift","empirical_se","mean_se","conditional_coverage","coverage_mcse","mean_n","mean_coverage_fraction","mean_transport_quality","marginal_claim_supported"
"broad_coherent",0.01,"supported_complete","total","(Intercept)",200,2.18733275198803,2.18627091065922,2.18627091065922,0.00106184132880676,0,0.0782200701846106,0.149341718137797,1,0,24,1,0.755509530964764,TRUE
"broad_coherent",0.01,"supported_complete","total","covariate_x",200,0.0997308194555169,0.0979813523439316,0.0979813523439316,0.0017494671115853,0,0.13797221105169,0.142850934842212,1,0,24,1,0.755509530964764,TRUE
"broad_coherent",1.01,"failure_informative","coherent","(Intercept)",200,2.33513764536459,2.334507461424,2.17071211268041,0.164425532684174,0.163795348743586,0.170669867105539,0.296704558825162,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",1.01,"failure_informative","coherent","covariate_x",200,0.021394215696239,0.02048112425286,0.0972919499237615,-0.0758977342275225,-0.0768108256709015,0.30304780870618,0.325497220214391,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",1.01,"failure_informative","configuration","(Intercept)",200,0.0192363042309216,0.0156605924800127,0.015558797978809,0.00367750625211268,0.000101794501203741,0.0255306070030467,0.0268816781521307,0.965,0.012995191418367,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",1.01,"failure_informative","configuration","covariate_x",200,-0.000731335460245207,0.000844977249963414,0.000689402420170094,-0.0014207378804153,0.00015557482979332,0.0266469370028837,0.0305960851490625,0.935,0.0174320107847603,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",1.01,"failure_informative","total","(Intercept)",200,2.35437394959551,2.35016805390401,2.18627091065922,0.168103038936286,0.16389714324479,0.17233769973224,0.298658457321402,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",1.01,"failure_informative","total","covariate_x",200,0.0206628802359938,0.0213261015028234,0.0979813523439316,-0.0773184721079378,-0.0766552508411082,0.309414125652233,0.327866757240577,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",1.01,"supported_complete","coherent","(Intercept)",200,2.17133332796039,2.17071211268041,2.17071211268041,0.000621215279973406,0,0.0800178965717791,0.146888466300089,1,0,24,1,0.755509530964764,TRUE
"broad_coherent",1.01,"supported_complete","coherent","covariate_x",200,0.099594845379672,0.0972919499237615,0.0972919499237615,0.00230289545591048,0,0.13870578103873,0.139780313641558,1,0,24,1,0.755509530964764,TRUE
"broad_coherent",1.01,"supported_complete","configuration","(Intercept)",200,0.015541415601595,0.015558797978809,0.015558797978809,-1.73823772139192e-05,0,0.0171933921044979,0.0175862889954425,0.955,0.0146586152142691,24,1,0.755509530964764,TRUE
"broad_coherent",1.01,"supported_complete","configuration","covariate_x",200,0.0014071223263886,0.000689402420170094,0.000689402420170094,0.000717719906218504,0,0.0180236983415481,0.018337374776405,0.93,0.0180416185526687,24,1,0.755509530964764,TRUE
"broad_coherent",1.01,"supported_complete","total","(Intercept)",200,2.18687474356198,2.18627091065922,2.18627091065922,0.000603832902759479,0,0.0811433644723659,0.1485789317565,1,0,24,1,0.755509530964764,TRUE
"broad_coherent",1.01,"supported_complete","total","covariate_x",200,0.101001967706061,0.0979813523439316,0.0979813523439316,0.00302061536212899,0,0.141727205220157,0.1417113700623,1,0,24,1,0.755509530964764,TRUE
"broad_coherent",2.01,"failure_informative","coherent","(Intercept)",200,2.33279357945184,2.334507461424,2.17071211268041,0.162081466771425,0.163795348743586,0.172611603796249,0.297818969554219,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",2.01,"failure_informative","coherent","covariate_x",200,0.0234354338444519,0.02048112425286,0.0972919499237615,-0.0738565160793096,-0.0768108256709015,0.303577205703761,0.327023681663567,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",2.01,"failure_informative","configuration","(Intercept)",200,0.0151825844867509,0.0156605924800127,0.015558797978809,-0.000376213492058035,0.000101794501203741,0.0239973527413326,0.0276228462545206,0.975,0.0110397010829098,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",2.01,"failure_informative","configuration","covariate_x",200,-0.00128281480460856,0.000844977249963414,0.000689402420170094,-0.00197221722477865,0.00015557482979332,0.0325873524031563,0.0319853776296199,0.945,0.0161206389451535,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",2.01,"failure_informative","total","(Intercept)",200,2.34797616393859,2.35016805390401,2.18627091065922,0.161705253279367,0.16389714324479,0.173401898259387,0.300289809456633,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",2.01,"failure_informative","total","covariate_x",200,0.0221526190398434,0.0213261015028234,0.0979813523439316,-0.0758287333040882,-0.0766552508411082,0.309440141764313,0.329228268661293,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"broad_coherent",2.01,"supported_complete","coherent","(Intercept)",200,2.16978353560289,2.17071211268041,2.17071211268041,-0.000928577077522408,0,0.0789688932700966,0.147417983659107,1,0,24,1,0.755509530964764,TRUE
"broad_coherent",2.01,"supported_complete","coherent","covariate_x",200,0.0985679029064505,0.0972919499237615,0.0972919499237615,0.00127595298268895,0,0.138590859983321,0.14116235440906,1,0,24,1,0.755509530964764,TRUE
"broad_coherent",2.01,"supported_complete","configuration","(Intercept)",200,0.0167088584305779,0.015558797978809,0.015558797978809,0.00115006045176897,0,0.0181370671972268,0.0179522296176879,0.97,0.0120623380818148,24,1,0.755509530964764,TRUE
"broad_coherent",2.01,"supported_complete","configuration","covariate_x",200,-0.000159874797068408,0.000689402420170094,0.000689402420170094,-0.000849277217238502,0,0.0184331218225258,0.0191707183808518,0.94,0.0167928556237467,24,1,0.755509530964764,TRUE
