"scenario","noise_regime","trials_per_condition","snr","regime_label","scale","metric","truth","estimate_mean","estimate_sd","interval_lower","interval_upper","n_valid","n_replications"
"fine_configuration","gaussian",24,0,"null",4.01,"configuration",0,-0.00357618246251168,0.0366360135612252,-0.0607958851613802,0.0774015883449267,48,48
"fine_configuration","gaussian",24,0,"null",4.01,"coherent_share",NA,0.0220015702592475,2.98147042376281,-2.52006864117733,3.97983521283643,48,48
"fine_configuration","gaussian",24,0.2,"low_power",0.01,"activation",1.63268091856641e-18,0.00779531969252829,0.0342792693616385,-0.0470623303839743,0.0669804366455727,48,48
"fine_configuration","gaussian",24,0.2,"low_power",0.01,"aggregate",0.68,0.703995131662354,0.294744828284815,0.228474899921825,1.30752932252767,48,48
"fine_configuration","gaussian",24,0.2,"low_power",0.01,"total",0.17,0.175998782915588,0.0736862070712036,0.0571187249804562,0.326882330631917,48,48
"fine_configuration","gaussian",24,0.2,"low_power",0.01,"coherent",0.17,0.175998782915588,0.0736862070712036,0.0571187249804562,0.326882330631917,48,48
"fine_configuration","gaussian",24,0.2,"low_power",0.01,"configuration",0,0,0,0,0,48,48
"fine_configuration","gaussian",24,0.2,"low_power",0.01,"coherent_share",1,1,0,1,1,48,48
"fine_configuration","gaussian",24,0.2,"low_power",1.01,"activation",1.63268091856641e-18,0.00779531969252829,0.0342792693616385,-0.0470623303839743,0.0669804366455727,48,48
"fine_configuration","gaussian",24,0.2,"low_power",1.01,"aggregate",0.68,0.703995131662354,0.294744828284815,0.228474899921825,1.30752932252767,48,48
"fine_configuration","gaussian",24,0.2,"low_power",1.01,"total",0.17,0.175998782915588,0.0736862070712036,0.0571187249804562,0.326882330631917,48,48
"fine_configuration","gaussian",24,0.2,"low_power",1.01,"coherent",0.018873897707231,0.0220699133508234,0.0232544849881264,-0.0119322654366431,0.064720234809092,48,48
"fine_configuration","gaussian",24,0.2,"low_power",1.01,"configuration",0.151126102292769,0.153928869564765,0.0610696953663962,0.0531754327320824,0.273504389336864,48,48
"fine_configuration","gaussian",24,0.2,"low_power",1.01,"coherent_share",0.111022927689594,0.106976670098835,0.133939259086924,-0.262488839899486,0.270743291156898,48,48
"fine_configuration","gaussian",24,0.2,"low_power",2.01,"activation",1.63268091856641e-18,0.00779531969252829,0.0342792693616385,-0.0470623303839743,0.0669804366455727,48,48
"fine_configuration","gaussian",24,0.2,"low_power",2.01,"aggregate",0.68,0.703995131662354,0.294744828284815,0.228474899921825,1.30752932252767,48,48
"fine_configuration","gaussian",24,0.2,"low_power",2.01,"total",0.17,0.175998782915588,0.0736862070712036,0.0571187249804562,0.326882330631917,48,48
"fine_configuration","gaussian",24,0.2,"low_power",2.01,"coherent",0.00777684623857529,0.0104152077732958,0.018312699868848,-0.012388837705567,0.0450017533933815,48,48
"fine_configuration","gaussian",24,0.2,"low_power",2.01,"configuration",0.162223153761425,0.165583575142293,0.066079413751005,0.0541206218382365,0.294842960730373,48,48
"fine_configuration","gaussian",24,0.2,"low_power",2.01,"coherent_share",0.0457461543445605,0.0421879386912847,0.11595957376599,-0.222080590182622,0.19029366403287,48,48
"fine_configuration","gaussian",24,0.2,"low_power",4.01,"activation",1.63268091856641e-18,0.00779531969252829,0.0342792693616385,-0.0470623303839743,0.0669804366455727,48,48
"fine_configuration","gaussian",24,0.2,"low_power",4.01,"aggregate",0.68,0.703995131662354,0.294744828284815,0.228474899921825,1.30752932252767,48,48
"fine_configuration","gaussian",24,0.2,"low_power",4.01,"total",0.17,0.175998782915588,0.0736862070712036,0.0571187249804562,0.326882330631917,48,48
"fine_configuration","gaussian",24,0.2,"low_power",4.01,"coherent",0.0023753144903087,0.0043101097728016,0.0130373190493635,-0.00930600652395,0.0291657754872717,48,48
"fine_configuration","gaussian",24,0.2,"low_power",4.01,"configuration",0.167624685509691,0.171688673142787,0.0697356410647093,0.0535950776175129,0.303183941405463,48,48
"fine_configuration","gaussian",24,0.2,"low_power",4.01,"coherent_share",0.0139724381782865,0.0150856535035705,0.0791131143891725,-0.0961181705418717,0.136211386977806,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",0.01,"activation",6.53072367426563e-18,0.00779531969252829,0.0342792693616385,-0.0470623303839743,0.0669804366455727,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",0.01,"aggregate",10.88,10.9994280784976,0.926315856021862,9.34271198096034,12.741338914812,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",0.01,"total",2.72,2.7498570196244,0.231578964005466,2.33567799524009,3.185334728703,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",0.01,"coherent",2.72,2.7498570196244,0.231578964005466,2.33567799524009,3.185334728703,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",0.01,"configuration",0,0,0,0,0,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",0.01,"coherent_share",1,1,0,1,1,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",1.01,"activation",6.53072367426563e-18,0.00779531969252829,0.0342792693616385,-0.0470623303839743,0.0669804366455727,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",1.01,"aggregate",10.88,10.9994280784976,0.926315856021862,9.34271198096034,12.741338914812,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",1.01,"total",2.72,2.7498570196244,0.231578964005466,2.33567799524009,3.185334728703,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",1.01,"coherent",0.301982363315697,0.309486516684182,0.0413366667754219,0.242684642236328,0.386773573871214,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",1.01,"configuration",2.4180176366843,2.44037050294022,0.205033009996226,2.02436774603616,2.82717091077303,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",1.01,"coherent_share",0.111022927689594,0.11247663905963,0.011329598701314,0.0972545716086285,0.129671787659516,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",2.01,"activation",6.53072367426563e-18,0.00779531969252829,0.0342792693616385,-0.0470623303839743,0.0669804366455727,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",2.01,"aggregate",10.88,10.9994280784976,0.926315856021862,9.34271198096034,12.741338914812,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",2.01,"total",2.72,2.7498570196244,0.231578964005466,2.33567799524009,3.185334728703,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",2.01,"coherent",0.124429539817205,0.129351405723896,0.028343227468575,0.087377660402806,0.187689569147203,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",2.01,"configuration",2.5955704601828,2.62050561390051,0.220264137610923,2.19312129635306,3.04212635874142,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",2.01,"coherent_share",0.0457461543445605,0.0469910256534943,0.00955226133924749,0.035637096181214,0.0614046435811669,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",4.01,"activation",6.53072367426563e-18,0.00779531969252829,0.0342792693616385,-0.0470623303839743,0.0669804366455727,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",4.01,"aggregate",10.88,10.9994280784976,0.926315856021862,9.34271198096034,12.741338914812,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",4.01,"total",2.72,2.7498570196244,0.231578964005466,2.33567799524009,3.185334728703,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",4.01,"coherent",0.0380050318449393,0.0408775535494247,0.0162951660995183,0.0199909264223146,0.0750463626747879,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",4.01,"configuration",2.68199496815506,2.70897946607498,0.227326407804447,2.29865690332483,3.13236284398234,48,48
"fine_configuration","gaussian",24,0.8,"recoverable",4.01,"coherent_share",0.0139724381782865,0.0148334573883193,0.00582434063646011,0.00727644892375102,0.0240800423613228,48,48
"fine_configuration","heteroskedastic",6,0,"null",0.01,"activation",0,0.0121980206355587,0.0642197132389943,-0.11179846014101,0.117519660738885,48,48
"fine_configuration","heteroskedastic",6,0,"null",0.01,"aggregate",0,0.0757434561253022,0.52360695090374,-0.659965794511825,1.06888348065964,48,48
"fine_configuration","heteroskedastic",6,0,"null",0.01,"total",0,0.0189358640313255,0.130901737725935,-0.164991448627956,0.26722087016491,48,48
"fine_configuration","heteroskedastic",6,0,"null",0.01,"coherent",0,0.0189358640313255,0.130901737725935,-0.164991448627956,0.26722087016491,48,48
"fine_configuration","heteroskedastic",6,0,"null",0.01,"configuration",0,0,0,0,0,48,48
"fine_configuration","heteroskedastic",6,0,"null",0.01,"coherent_share",NA,1,0,1,1,48,48
"fine_configuration","heteroskedastic",6,0,"null",1.01,"activation",0,0.0121980206355587,0.0642197132389943,-0.11179846014101,0.117519660738885,48,48
"fine_configuration","heteroskedastic",6,0,"null",1.01,"aggregate",0,0.0757434561253022,0.52360695090374,-0.659965794511825,1.06888348065964,48,48
"fine_configuration","heteroskedastic",6,0,"null",1.01,"total",0,0.0189358640313255,0.130901737725935,-0.164991448627956,0.26722087016491,48,48
"fine_configuration","heteroskedastic",6,0,"null",1.01,"coherent",0,0.00621535328729306,0.0819108825874897,-0.119658720350745,0.212031134364916,48,48
"fine_configuration","heteroskedastic",6,0,"null",1.01,"configuration",0,0.0127205107440325,0.102546496616901,-0.154222657609779,0.20185085953429,48,48
"fine_configuration","heteroskedastic",6,0,"null",1.01,"coherent_share",NA,0.45008904606489,2.33025060374166,-3.48215518679226,5.64445792555655,48,48
"fine_configuration","heteroskedastic",6,0,"null",2.01,"activation",0,0.0121980206355587,0.0642197132389943,-0.11179846014101,0.117519660738885,48,48
"fine_configuration","heteroskedastic",6,0,"null",2.01,"aggregate",0,0.0757434561253022,0.52360695090374,-0.659965794511825,1.06888348065964,48,48
"fine_configuration","heteroskedastic",6,0,"null",2.01,"total",0,0.0189358640313255,0.130901737725935,-0.164991448627956,0.26722087016491,48,48
"fine_configuration","heteroskedastic",6,0,"null",2.01,"coherent",0,0.0029065733524736,0.0653887109486195,-0.0887965473047513,0.181128939017876,48,48
"fine_configuration","heteroskedastic",6,0,"null",2.01,"configuration",0,0.0160292906788519,0.118349828656898,-0.16804735346864,0.261145893629393,48,48
"fine_configuration","heteroskedastic",6,0,"null",2.01,"coherent_share",NA,0.371229015511757,2.51033912003461,-2.32856603207037,5.93052575737279,48,48
"fine_configuration","heteroskedastic",6,0,"null",4.01,"activation",0,0.0121980206355587,0.0642197132389943,-0.11179846014101,0.117519660738885,48,48
"fine_configuration","heteroskedastic",6,0,"null",4.01,"aggregate",0,0.0757434561253022,0.52360695090374,-0.659965794511825,1.06888348065964,48,48
"fine_configuration","heteroskedastic",6,0,"null",4.01,"total",0,0.0189358640313255,0.130901737725935,-0.164991448627956,0.26722087016491,48,48
"fine_configuration","heteroskedastic",6,0,"null",4.01,"coherent",0,0.00368696837705567,0.0514774574238252,-0.0707344434934974,0.132289132317042,48,48
"fine_configuration","heteroskedastic",6,0,"null",4.01,"configuration",0,0.0152488956542699,0.122259888262861,-0.170773854030815,0.252114066147678,48,48
"fine_configuration","heteroskedastic",6,0,"null",4.01,"coherent_share",NA,0.307006948924831,2.75088931297137,-2.53774262487152,10.0417772432094,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",0.01,"activation",1.63268091856641e-18,0.0121980206355588,0.0642197132389943,-0.111798460141009,0.117519660738885,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",0.01,"aggregate",0.68,0.825169661704446,0.825616644492236,-0.490805682674574,2.42697871121738,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",0.01,"total",0.17,0.206292415426111,0.206404161123059,-0.122701420668643,0.606744677804345,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",0.01,"coherent",0.17,0.206292415426111,0.206404161123059,-0.122701420668643,0.606744677804345,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",0.01,"configuration",0,0,0,0,0,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",0.01,"coherent_share",1,1,0,1,1,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",1.01,"activation",1.63268091856641e-18,0.0121980206355588,0.0642197132389943,-0.111798460141009,0.117519660738885,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",1.01,"aggregate",0.68,0.825169661704446,0.825616644492236,-0.490805682674574,2.42697871121738,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",1.01,"total",0.17,0.206292415426111,0.206404161123059,-0.122701420668643,0.606744677804345,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",1.01,"coherent",0.018873897707231,0.0278717300791115,0.0844754396617235,-0.0997273763594685,0.231158176485749,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",1.01,"configuration",0.151126102292769,0.178420685347,0.173932758873746,-0.0527411882443555,0.509562988475506,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",1.01,"coherent_share",0.111022927689594,0.681009907453768,2.21074666099072,-0.454995903154979,2.52781929895773,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",2.01,"activation",1.63268091856641e-18,0.0121980206355588,0.0642197132389943,-0.111798460141009,0.117519660738885,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",2.01,"aggregate",0.68,0.825169661704446,0.825616644492236,-0.490805682674574,2.42697871121738,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",2.01,"total",0.17,0.206292415426111,0.206404161123059,-0.122701420668643,0.606744677804345,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",2.01,"coherent",0.00777684623857529,0.0123103965466574,0.0663225038108531,-0.0826605410214572,0.188475179500127,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",2.01,"configuration",0.162223153761425,0.193982018879454,0.18859394099117,-0.083036086550173,0.580212645512544,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",2.01,"coherent_share",0.0457461543445605,0.617717340394798,3.19352055901013,-0.643015651786331,1.91125494008116,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",4.01,"activation",1.63268091856641e-18,0.0121980206355588,0.0642197132389943,-0.111798460141009,0.117519660738885,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",4.01,"aggregate",0.68,0.825169661704446,0.825616644492236,-0.490805682674574,2.42697871121738,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",4.01,"total",0.17,0.206292415426111,0.206404161123059,-0.122701420668643,0.606744677804345,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",4.01,"coherent",0.0023753144903087,0.00707826992816214,0.0514704514638201,-0.0683100646935272,0.137656793653915,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",4.01,"configuration",0.167624685509691,0.199214145497949,0.194264371191313,-0.103215781972129,0.582143528207822,48,48
"fine_configuration","heteroskedastic",6,0.2,"low_power",4.01,"coherent_share",0.0139724381782865,0.304026497833679,2.12883994770508,-0.631107060259472,1.2522841414511,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",0.01,"activation",6.53072367426563e-18,0.0121980206355587,0.0642197132389943,-0.111798460141009,0.117519660738885,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",0.01,"aggregate",10.88,11.2334482784419,2.31548149706977,7.28762961618572,15.2918971330324,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",0.01,"total",2.72,2.80836206961047,0.578870374267442,1.82190740404643,3.82297428325809,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",0.01,"coherent",2.72,2.80836206961047,0.578870374267442,1.82190740404643,3.82297428325809,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",0.01,"configuration",0,0,0,0,0,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",0.01,"coherent_share",1,1,0,1,1,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",1.01,"activation",6.53072367426563e-18,0.0121980206355587,0.0642197132389943,-0.111798460141009,0.117519660738885,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",1.01,"aggregate",10.88,11.2334482784419,2.31548149706977,7.28762961618572,15.2918971330324,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",1.01,"total",2.72,2.80836206961047,0.578870374267442,1.82190740404643,3.82297428325809,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",1.01,"coherent",0.301982363315697,0.319327632941339,0.111056397787429,0.0950806791977937,0.538523840225016,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",1.01,"configuration",2.4180176366843,2.48903443666913,0.513282921868244,1.6552719078589,3.36627427435774,48,48
"fine_configuration","heteroskedastic",6,0.8,"recoverable",1.01,"coherent_share",0.111022927689594,0.112950451273102,0.033459685074084,0.0476169571899606,0.189687630823049,48,48
