"dataset_id","scenario","transport_regime","coverage_regime","marginal_claim_supported","replication","method","n","estimate","reported_se","lower","upper","reject","quality_mean","coverage_fraction","failure"
"unequal_transport_quality_cross_fitted-r0263-s573264","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,263,"classical",24,-0.39939759211744,0.378537027490296,-1.18443533863401,0.385640154399131,FALSE,0.759794959837999,1,FALSE
"unequal_transport_quality_cross_fitted-r0263-s573264","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,263,"HC3",24,-0.39939759211744,0.380577016000624,-1.18866601586441,0.389870831629534,FALSE,0.759794959837999,1,FALSE
"unequal_transport_quality_cross_fitted-r0263-s573264","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,263,"wild_bootstrap",24,-0.39939759211744,0.380577016000624,-1.07140816374039,0.272612979505507,FALSE,0.759794959837999,1,FALSE
"unequal_transport_quality_cross_fitted-r0264-s573265","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,264,"classical",24,-0.173914376558599,0.342286490712396,-0.88377311115442,0.535944358037221,FALSE,0.758729740529597,1,FALSE
"unequal_transport_quality_cross_fitted-r0264-s573265","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,264,"HC3",24,-0.173914376558599,0.433597885896245,-1.07314135441894,0.725312601301746,FALSE,0.758729740529597,1,FALSE
"unequal_transport_quality_cross_fitted-r0264-s573265","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,264,"wild_bootstrap",24,-0.173914376558599,0.433597885896245,-0.924611516687704,0.576782763570505,FALSE,0.758729740529597,1,FALSE
"unequal_transport_quality_cross_fitted-r0265-s573266","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,265,"classical",24,-0.626989967065849,0.270636777847494,-1.18825629182809,-0.0657236423036052,TRUE,0.731027438346773,1,FALSE
"unequal_transport_quality_cross_fitted-r0265-s573266","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,265,"HC3",24,-0.626989967065849,0.301390875292149,-1.25203638624626,-0.00194354788543938,TRUE,0.731027438346773,1,FALSE
"unequal_transport_quality_cross_fitted-r0265-s573266","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,265,"wild_bootstrap",24,-0.626989967065849,0.301390875292149,-1.3899322706108,0.135952336479104,FALSE,0.731027438346773,1,FALSE
"unequal_transport_quality_cross_fitted-r0266-s573267","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,266,"classical",24,-0.0400327014343972,0.332253009766852,-0.729083270119925,0.64901786725113,FALSE,0.768107071137247,1,FALSE
"unequal_transport_quality_cross_fitted-r0266-s573267","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,266,"HC3",24,-0.0400327014343972,0.314724979240311,-0.692732359677532,0.612666956808738,FALSE,0.768107071137247,1,FALSE
"unequal_transport_quality_cross_fitted-r0266-s573267","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,266,"wild_bootstrap",24,-0.0400327014343972,0.314724979240311,-0.599903908093966,0.519838505225171,FALSE,0.768107071137247,1,FALSE
"unequal_transport_quality_cross_fitted-r0267-s573268","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,267,"classical",24,0.143950027944186,0.323296725265981,-0.526526343526498,0.814426399414871,FALSE,0.747467904957064,1,FALSE
"unequal_transport_quality_cross_fitted-r0267-s573268","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,267,"HC3",24,0.143950027944186,0.317142122858526,-0.51376247935002,0.801662535238393,FALSE,0.747467904957064,1,FALSE
"unequal_transport_quality_cross_fitted-r0267-s573268","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,267,"wild_bootstrap",24,0.143950027944186,0.317142122858526,-0.432190693255413,0.720090749143786,FALSE,0.747467904957064,1,FALSE
"unequal_transport_quality_cross_fitted-r0268-s573269","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,268,"classical",24,0.14150684909504,0.314159954826703,-0.510021020234004,0.793034718424085,FALSE,0.717695814281625,1,FALSE
"unequal_transport_quality_cross_fitted-r0268-s573269","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,268,"HC3",24,0.14150684909504,0.295732335075887,-0.47180447592721,0.754818174117291,FALSE,0.717695814281625,1,FALSE
"unequal_transport_quality_cross_fitted-r0268-s573269","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,268,"wild_bootstrap",24,0.14150684909504,0.295732335075887,-0.439735854436249,0.722749552626329,FALSE,0.717695814281625,1,FALSE
"unequal_transport_quality_cross_fitted-r0269-s573270","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,269,"classical",24,0.405779255911331,0.294100547842504,-0.204147949515057,1.01570646133772,FALSE,0.726943198701166,1,FALSE
"unequal_transport_quality_cross_fitted-r0269-s573270","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,269,"HC3",24,0.405779255911331,0.318316488158016,-0.254368735949368,1.06592724777203,FALSE,0.726943198701166,1,FALSE
"unequal_transport_quality_cross_fitted-r0269-s573270","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,269,"wild_bootstrap",24,0.405779255911331,0.318316488158016,-0.215871537301997,1.02743004912466,FALSE,0.726943198701166,1,FALSE
"unequal_transport_quality_cross_fitted-r0270-s573271","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,270,"classical",24,0.0119138262031612,0.217086307604746,-0.438295620549051,0.462123272955373,FALSE,0.764386977775007,1,FALSE
"unequal_transport_quality_cross_fitted-r0270-s573271","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,270,"HC3",24,0.0119138262031612,0.246618731950035,-0.499542120028659,0.523369772434981,FALSE,0.764386977775007,1,FALSE
"unequal_transport_quality_cross_fitted-r0270-s573271","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,270,"wild_bootstrap",24,0.0119138262031612,0.246618731950035,-0.495590993577294,0.519418645983616,FALSE,0.764386977775007,1,FALSE
"unequal_transport_quality_cross_fitted-r0271-s573272","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,271,"classical",24,0.270904545098889,0.314750477883467,-0.381847994093555,0.923657084291333,FALSE,0.704248854558632,1,FALSE
"unequal_transport_quality_cross_fitted-r0271-s573272","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,271,"HC3",24,0.270904545098889,0.383850192610724,-0.525152031466265,1.06696112166404,FALSE,0.704248854558632,1,FALSE
"unequal_transport_quality_cross_fitted-r0271-s573272","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,271,"wild_bootstrap",24,0.270904545098889,0.383850192610724,-0.433758750631764,0.975567840829542,FALSE,0.704248854558632,1,FALSE
"unequal_transport_quality_cross_fitted-r0272-s573273","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,272,"classical",24,-0.0441253029053418,0.276508532232857,-0.617568900948737,0.529318295138054,FALSE,0.770044596971553,1,FALSE
"unequal_transport_quality_cross_fitted-r0272-s573273","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,272,"HC3",24,-0.0441253029053418,0.232181501113842,-0.525640264930868,0.437389659120185,FALSE,0.770044596971553,1,FALSE
"unequal_transport_quality_cross_fitted-r0272-s573273","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,272,"wild_bootstrap",24,-0.0441253029053418,0.232181501113842,-0.652422844528731,0.564172238718048,FALSE,0.770044596971553,1,FALSE
"unequal_transport_quality_cross_fitted-r0273-s573274","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,273,"classical",24,0.206276024630679,0.190259657170451,-0.188298354283773,0.60085040354513,FALSE,0.774531314478594,1,FALSE
"unequal_transport_quality_cross_fitted-r0273-s573274","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,273,"HC3",24,0.206276024630679,0.244231493375477,-0.300229091814703,0.71278114107606,FALSE,0.774531314478594,1,FALSE
"unequal_transport_quality_cross_fitted-r0273-s573274","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,273,"wild_bootstrap",24,0.206276024630679,0.244231493375477,-0.458374654210227,0.870926703471584,FALSE,0.774531314478594,1,FALSE
"unequal_transport_quality_cross_fitted-r0274-s573275","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,274,"classical",24,-0.111615995571637,0.286629901394672,-0.706050028530034,0.48281803738676,FALSE,0.75510139529877,1,FALSE
"unequal_transport_quality_cross_fitted-r0274-s573275","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,274,"HC3",24,-0.111615995571637,0.285756510870031,-0.704238727443217,0.481006736299944,FALSE,0.75510139529877,1,FALSE
"unequal_transport_quality_cross_fitted-r0274-s573275","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,274,"wild_bootstrap",24,-0.111615995571637,0.285756510870031,-0.655072551785313,0.431840560642039,FALSE,0.75510139529877,1,FALSE
"unequal_transport_quality_cross_fitted-r0275-s573276","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,275,"classical",24,0.17795653119946,0.203808349991649,-0.244716116862178,0.600629179261098,FALSE,0.771271565188849,1,FALSE
"unequal_transport_quality_cross_fitted-r0275-s573276","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,275,"HC3",24,0.17795653119946,0.167962685593258,-0.170376758865231,0.52628982126415,FALSE,0.771271565188849,1,FALSE
"unequal_transport_quality_cross_fitted-r0275-s573276","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,275,"wild_bootstrap",24,0.17795653119946,0.167962685593258,-0.219869084576024,0.575782146974943,FALSE,0.771271565188849,1,FALSE
"unequal_transport_quality_cross_fitted-r0276-s573277","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,276,"classical",24,0.331746887447285,0.326896455412871,-0.346194867426758,1.00968864232133,FALSE,0.742932001645391,1,FALSE
"unequal_transport_quality_cross_fitted-r0276-s573277","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,276,"HC3",24,0.331746887447285,0.306493598960426,-0.30388193292172,0.967375707816289,FALSE,0.742932001645391,1,FALSE
"unequal_transport_quality_cross_fitted-r0276-s573277","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,276,"wild_bootstrap",24,0.331746887447285,0.306493598960426,-0.228660153010245,0.892153927904815,FALSE,0.742932001645391,1,FALSE
"unequal_transport_quality_cross_fitted-r0277-s573278","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,277,"classical",24,-0.249885603603596,0.290498802286639,-0.852343245924233,0.352572038717041,FALSE,0.739352999989159,1,FALSE
"unequal_transport_quality_cross_fitted-r0277-s573278","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,277,"HC3",24,-0.249885603603596,0.355844897589765,-0.987862753066077,0.488091545858884,FALSE,0.739352999989159,1,FALSE
"unequal_transport_quality_cross_fitted-r0277-s573278","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,277,"wild_bootstrap",24,-0.249885603603596,0.355844897589765,-1.04744221251882,0.547671005311628,FALSE,0.739352999989159,1,FALSE
"unequal_transport_quality_cross_fitted-r0278-s573279","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,278,"classical",24,-0.135519208950247,0.278684204931702,-0.713474876008351,0.442436458107857,FALSE,0.810214809976105,1,FALSE
"unequal_transport_quality_cross_fitted-r0278-s573279","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,278,"HC3",24,-0.135519208950247,0.282832624596532,-0.722078171825605,0.451039753925111,FALSE,0.810214809976105,1,FALSE
"unequal_transport_quality_cross_fitted-r0278-s573279","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,278,"wild_bootstrap",24,-0.135519208950247,0.282832624596532,-0.691140513155798,0.420102095255304,FALSE,0.810214809976105,1,FALSE
"unequal_transport_quality_cross_fitted-r0279-s573280","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,279,"classical",24,-0.198853743001296,0.300709676861778,-0.82248744310306,0.424779957100467,FALSE,0.758488820756183,1,FALSE
"unequal_transport_quality_cross_fitted-r0279-s573280","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,279,"HC3",24,-0.198853743001296,0.474876508263458,-1.18368734406919,0.785979858066594,FALSE,0.758488820756183,1,FALSE
"unequal_transport_quality_cross_fitted-r0279-s573280","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,279,"wild_bootstrap",24,-0.198853743001296,0.474876508263458,-1.70633992215575,1.30863243615315,FALSE,0.758488820756183,1,FALSE
"unequal_transport_quality_cross_fitted-r0280-s573281","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,280,"classical",24,-0.0477809998689947,0.302701406503975,-0.675545294434256,0.579983294696267,FALSE,0.73834858014627,1,FALSE
"unequal_transport_quality_cross_fitted-r0280-s573281","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,280,"HC3",24,-0.0477809998689947,0.226775341265851,-0.518084272584987,0.422522272846998,FALSE,0.73834858014627,1,FALSE
"unequal_transport_quality_cross_fitted-r0280-s573281","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,280,"wild_bootstrap",24,-0.0477809998689947,0.226775341265851,-0.430547055608484,0.334985055870495,FALSE,0.73834858014627,1,FALSE
"unequal_transport_quality_cross_fitted-r0281-s573282","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,281,"classical",24,0.0947354429917493,0.232359649550987,-0.38714897627966,0.576619862263159,FALSE,0.752285488323092,1,FALSE
"unequal_transport_quality_cross_fitted-r0281-s573282","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,281,"HC3",24,0.0947354429917493,0.199558320642183,-0.31912318366423,0.508594069647728,FALSE,0.752285488323092,1,FALSE
"unequal_transport_quality_cross_fitted-r0281-s573282","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,281,"wild_bootstrap",24,0.0947354429917493,0.199558320642183,-0.26529788596464,0.454768771948139,FALSE,0.752285488323092,1,FALSE
"unequal_transport_quality_cross_fitted-r0282-s573283","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,282,"classical",24,-0.392952466527942,0.30714115917438,-1.02992424458451,0.244019311528629,FALSE,0.734938368150506,1,FALSE
"unequal_transport_quality_cross_fitted-r0282-s573283","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,282,"HC3",24,-0.392952466527942,0.367207470057617,-1.15449414901361,0.368589215957723,FALSE,0.734938368150506,1,FALSE
"unequal_transport_quality_cross_fitted-r0282-s573283","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,282,"wild_bootstrap",24,-0.392952466527942,0.367207470057617,-1.14537080213767,0.359465869081788,FALSE,0.734938368150506,1,FALSE
"unequal_transport_quality_cross_fitted-r0283-s573284","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,283,"classical",24,-0.233276596264762,0.264493302267579,-0.781802132478492,0.315248939948968,FALSE,0.760711383396229,1,FALSE
"unequal_transport_quality_cross_fitted-r0283-s573284","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,283,"HC3",24,-0.233276596264762,0.252261861306988,-0.756435676488664,0.28988248395914,FALSE,0.760711383396229,1,FALSE
"unequal_transport_quality_cross_fitted-r0283-s573284","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,283,"wild_bootstrap",24,-0.233276596264762,0.252261861306988,-0.792256719782575,0.325703527253051,FALSE,0.760711383396229,1,FALSE
"unequal_transport_quality_cross_fitted-r0284-s573285","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,284,"classical",24,0.0948560913413652,0.249635143373398,-0.422855509303085,0.612567691985816,FALSE,0.734996991179142,1,FALSE
"unequal_transport_quality_cross_fitted-r0284-s573285","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,284,"HC3",24,0.0948560913413652,0.260452909566055,-0.44529018326492,0.63500236594765,FALSE,0.734996991179142,1,FALSE
"unequal_transport_quality_cross_fitted-r0284-s573285","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,284,"wild_bootstrap",24,0.0948560913413652,0.260452909566055,-0.481855931870448,0.671568114553178,FALSE,0.734996991179142,1,FALSE
"unequal_transport_quality_cross_fitted-r0285-s573286","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,285,"classical",24,0.192951582356519,0.245649121556901,-0.31649351499462,0.702396679707659,FALSE,0.752473039514728,1,FALSE
"unequal_transport_quality_cross_fitted-r0285-s573286","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,285,"HC3",24,0.192951582356519,0.218348041285614,-0.259874539895312,0.64577770460835,FALSE,0.752473039514728,1,FALSE
"unequal_transport_quality_cross_fitted-r0285-s573286","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,285,"wild_bootstrap",24,0.192951582356519,0.218348041285614,-0.30854074225289,0.694443906965928,FALSE,0.752473039514728,1,FALSE
"unequal_transport_quality_cross_fitted-r0286-s573287","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,286,"classical",24,0.0648740065308953,0.276972027881219,-0.509530822654728,0.639278835716519,FALSE,0.715007321166113,1,FALSE
"unequal_transport_quality_cross_fitted-r0286-s573287","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,286,"HC3",24,0.0648740065308953,0.261186148635966,-0.476792912834813,0.606540925896604,FALSE,0.715007321166113,1,FALSE
"unequal_transport_quality_cross_fitted-r0286-s573287","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,286,"wild_bootstrap",24,0.0648740065308953,0.261186148635966,-0.578082392440479,0.707830405502269,FALSE,0.715007321166113,1,FALSE
"unequal_transport_quality_cross_fitted-r0287-s573288","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,287,"classical",24,0.037964737356438,0.261235833594107,-0.503805222305838,0.579734697018714,FALSE,0.758910110773779,1,FALSE
"unequal_transport_quality_cross_fitted-r0287-s573288","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,287,"HC3",24,0.037964737356438,0.264090952074146,-0.509726375627265,0.585655850340141,FALSE,0.758910110773779,1,FALSE
"unequal_transport_quality_cross_fitted-r0287-s573288","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,287,"wild_bootstrap",24,0.037964737356438,0.264090952074146,-0.478776100940253,0.554705575653129,FALSE,0.758910110773779,1,FALSE
"unequal_transport_quality_cross_fitted-r0288-s573289","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,288,"classical",24,0.208169100453007,0.412853403118732,-0.648036453267455,1.06437465417347,FALSE,0.746322770315808,1,FALSE
"unequal_transport_quality_cross_fitted-r0288-s573289","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,288,"HC3",24,0.208169100453007,0.633049970604929,-1.10469618422199,1.521034385128,FALSE,0.746322770315808,1,FALSE
"unequal_transport_quality_cross_fitted-r0288-s573289","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,288,"wild_bootstrap",24,0.208169100453007,0.633049970604929,-1.38630102294246,1.80263922384847,FALSE,0.746322770315808,1,FALSE
"unequal_transport_quality_cross_fitted-r0289-s573290","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,289,"classical",24,0.0197259902435626,0.312592287973757,-0.628550737019712,0.668002717506837,FALSE,0.750510603057524,1,FALSE
"unequal_transport_quality_cross_fitted-r0289-s573290","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,289,"HC3",24,0.0197259902435626,0.173350310797538,-0.339780550632243,0.379232531119368,FALSE,0.750510603057524,1,FALSE
"unequal_transport_quality_cross_fitted-r0289-s573290","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,289,"wild_bootstrap",24,0.0197259902435626,0.173350310797538,-0.281466625473197,0.320918605960322,FALSE,0.750510603057524,1,FALSE
"unequal_transport_quality_cross_fitted-r0290-s573291","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,290,"classical",24,0.102614021025611,0.270735072475867,-0.458856154319133,0.664084196370356,FALSE,0.773251131313243,1,FALSE
"unequal_transport_quality_cross_fitted-r0290-s573291","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,290,"HC3",24,0.102614021025611,0.301905087050734,-0.523498808072127,0.72872685012335,FALSE,0.773251131313243,1,FALSE
"unequal_transport_quality_cross_fitted-r0290-s573291","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,290,"wild_bootstrap",24,0.102614021025611,0.301905087050734,-0.575875228918985,0.781103270970207,FALSE,0.773251131313243,1,FALSE
"unequal_transport_quality_cross_fitted-r0291-s573292","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,291,"classical",24,-0.449073538706922,0.247666574865045,-0.962702578139576,0.0645555007257319,FALSE,0.713747490549395,1,FALSE
"unequal_transport_quality_cross_fitted-r0291-s573292","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,291,"HC3",24,-0.449073538706922,0.272219017716337,-1.01362122812012,0.115474150706278,FALSE,0.713747490549395,1,FALSE
"unequal_transport_quality_cross_fitted-r0291-s573292","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,291,"wild_bootstrap",24,-0.449073538706922,0.272219017716337,-0.94655242227601,0.0484053448621664,FALSE,0.713747490549395,1,FALSE
"unequal_transport_quality_cross_fitted-r0292-s573293","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,292,"classical",24,-0.134779164015428,0.331116255747867,-0.82147224915615,0.551913921125295,FALSE,0.75215033334005,1,FALSE
"unequal_transport_quality_cross_fitted-r0292-s573293","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,292,"HC3",24,-0.134779164015428,0.35019059113516,-0.861029999604026,0.591471671573171,FALSE,0.75215033334005,1,FALSE
"unequal_transport_quality_cross_fitted-r0292-s573293","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,292,"wild_bootstrap",24,-0.134779164015428,0.35019059113516,-0.762837832605323,0.493279504574467,FALSE,0.75215033334005,1,FALSE
"unequal_transport_quality_cross_fitted-r0293-s573294","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,293,"classical",24,-0.185156069461241,0.194441071123397,-0.588402170158465,0.218090031235984,FALSE,0.723232609197918,1,FALSE
"unequal_transport_quality_cross_fitted-r0293-s573294","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,293,"HC3",24,-0.185156069461241,0.221325317535588,-0.644156684743602,0.273844545821121,FALSE,0.723232609197918,1,FALSE
"unequal_transport_quality_cross_fitted-r0293-s573294","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,293,"wild_bootstrap",24,-0.185156069461241,0.221325317535588,-0.597940725107344,0.227628586184863,FALSE,0.723232609197918,1,FALSE
"unequal_transport_quality_cross_fitted-r0294-s573295","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,294,"classical",24,-0.38463532294608,0.307445587928433,-1.02223844759678,0.252967801704616,FALSE,0.760306274910585,1,FALSE
"unequal_transport_quality_cross_fitted-r0294-s573295","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,294,"HC3",24,-0.38463532294608,0.278106751321592,-0.961393424514212,0.192122778622052,FALSE,0.760306274910585,1,FALSE
"unequal_transport_quality_cross_fitted-r0294-s573295","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,294,"wild_bootstrap",24,-0.38463532294608,0.278106751321592,-0.955498138442059,0.186227492549899,FALSE,0.760306274910585,1,FALSE
"unequal_transport_quality_cross_fitted-r0295-s573296","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,295,"classical",24,-0.134038000191069,0.192039716978973,-0.532303997201672,0.264227996819534,FALSE,0.73712862990098,1,FALSE
"unequal_transport_quality_cross_fitted-r0295-s573296","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,295,"HC3",24,-0.134038000191069,0.170960569391602,-0.48858852072585,0.220512520343712,FALSE,0.73712862990098,1,FALSE
"unequal_transport_quality_cross_fitted-r0295-s573296","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,295,"wild_bootstrap",24,-0.134038000191069,0.170960569391602,-0.484657011091676,0.216581010709538,FALSE,0.73712862990098,1,FALSE
"unequal_transport_quality_cross_fitted-r0296-s573297","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,296,"classical",24,0.557819578484091,0.227280552073969,0.0864685626795291,1.02917059428865,TRUE,0.745507704590905,1,FALSE
"unequal_transport_quality_cross_fitted-r0296-s573297","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,296,"HC3",24,0.557819578484091,0.244934060271931,0.0498574274737523,1.06578172949443,TRUE,0.745507704590905,1,FALSE
"unequal_transport_quality_cross_fitted-r0296-s573297","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,296,"wild_bootstrap",24,0.557819578484091,0.244934060271931,-0.0757546017017356,1.19139375866992,FALSE,0.745507704590905,1,FALSE
"unequal_transport_quality_cross_fitted-r0297-s573298","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,297,"classical",24,0.0424941548066248,0.255309255181398,-0.486984833500712,0.571973143113962,FALSE,0.764438406507947,1,FALSE
"unequal_transport_quality_cross_fitted-r0297-s573298","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,297,"HC3",24,0.0424941548066248,0.265575123645452,-0.508274941626961,0.59326325124021,FALSE,0.764438406507947,1,FALSE
"unequal_transport_quality_cross_fitted-r0297-s573298","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,297,"wild_bootstrap",24,0.0424941548066248,0.265575123645452,-0.615374267468848,0.700362577082098,FALSE,0.764438406507947,1,FALSE
"unequal_transport_quality_cross_fitted-r0298-s573299","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,298,"classical",24,-0.277559358311049,0.237857448713944,-0.770845515199261,0.215726798577164,FALSE,0.677439708150202,1,FALSE
"unequal_transport_quality_cross_fitted-r0298-s573299","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,298,"HC3",24,-0.277559358311049,0.234803995105452,-0.764513039996514,0.209394323374416,FALSE,0.677439708150202,1,FALSE
"unequal_transport_quality_cross_fitted-r0298-s573299","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,298,"wild_bootstrap",24,-0.277559358311049,0.234803995105452,-0.701542140905367,0.146423424283269,FALSE,0.677439708150202,1,FALSE
"unequal_transport_quality_cross_fitted-r0299-s573300","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,299,"classical",24,0.242117171337339,0.343981020829299,-0.471255803630677,0.955490146305355,FALSE,0.702925557708373,1,FALSE
"unequal_transport_quality_cross_fitted-r0299-s573300","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,299,"HC3",24,0.242117171337339,0.498224644112346,-0.791137499853323,1.275371842528,FALSE,0.702925557708373,1,FALSE
"unequal_transport_quality_cross_fitted-r0299-s573300","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,299,"wild_bootstrap",24,0.242117171337339,0.498224644112346,-0.937534636812669,1.42176897948735,FALSE,0.702925557708373,1,FALSE
"unequal_transport_quality_cross_fitted-r0300-s573301","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,300,"classical",24,0.354519302264437,0.254176808401829,-0.172611135165917,0.881649739694792,FALSE,0.795759196829946,1,FALSE
"unequal_transport_quality_cross_fitted-r0300-s573301","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,300,"HC3",24,0.354519302264437,0.260061311058518,-0.184814846743634,0.893853451272508,FALSE,0.795759196829946,1,FALSE
"unequal_transport_quality_cross_fitted-r0300-s573301","unequal_transport_quality_cross_fitted","cross_fitted","complete",TRUE,300,"wild_bootstrap",24,0.354519302264437,0.260061311058518,-0.249952275710349,0.958990880239223,FALSE,0.795759196829946,1,FALSE
